date,state,total_vaccinations,total_distributed,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,deaths_covid
2021-08-16,Utah,,,,,,,374,359,1,4,10,8,7,13,7,2,1
2021-08-16,Washington,9228085.0,9994275.0,5012533.0,121.18,65.83,131.25,1363,1121,13,14,6,21,23,37,24,15,20
2021-08-16,Minnesota,6225479.0,6900160.0,3416497.0,110.39,60.58,122.35,524,435,7,3,5,6,11,13,12,7,0
2021-08-16,Alabama,3815944.0,5554810.0,2289141.0,77.83,46.69,113.29,2795,2656,40,11,47,54,72,67,57,31,36
2021-08-16,Delaware,1119368.0,1381315.0,608891.0,114.95,62.53,141.85,168,131,9,3,0,6,5,4,4,1,0
2021-08-16,Mississippi,2293118.0,3114405.0,1289365.0,77.05,43.32,104.65,1718,1665,23,8,19,27,30,33,30,15,20
2021-08-16,Ohio,11346445.0,13299465.0,5993454.0,97.07,51.27,113.78,1879,1437,14,13,13,37,65,46,43,36,18
2021-08-16,Kansas,2803226.0,3391935.0,1618673.0,96.22,55.56,116.43,709,658,1,5,11,11,18,15,18,10,4
2021-08-16,Missouri,5721786.0,6895795.0,3137659.0,93.23,51.12,112.36,2375,2141,47,14,21,28,43,42,43,31,46
2021-08-16,Kentucky,4359718.0,4910595.0,2440374.0,97.58,54.62,109.91,1666,1508,17,26,24,46,63,88,55,31,21
2021-08-16,Wyoming,457035.0,545675.0,248750.0,78.97,42.98,94.28,117,109,0,0,1,2,3,5,1,1,2
2021-08-16,Rhode Island,1359670.0,1592245.0,736464.0,128.35,69.52,150.3,106,90,0,0,0,1,1,5,1,1,2
2021-08-16,North Carolina,10057756.0,12617900.0,5606044.0,95.9,53.45,120.31,2712,2609,30,14,32,46,63,65,48,27,47
2021-08-16,New Jersey,10667461.0,12481845.0,6045926.0,120.1,68.07,140.53,935,807,3,9,14,15,21,25,12,17,4
2021-08-16,New Mexico,2552938.0,2521275.0,1417433.0,121.75,67.6,120.24,365,347,10,5,6,6,15,8,5,3,5
2021-08-16,New Hampshire,1621082.0,1950350.0,895648.0,119.22,65.87,143.44,72,68,0,0,0,1,2,6,3,3,0
2021-08-16,Maine,1698175.0,1961760.0,937427.0,126.33,69.74,145.94,110,88,1,0,2,1,2,4,1,2,0
2021-08-16,Tennessee,6006963.0,7147290.0,3223790.0,87.96,47.21,104.66,2440,2326,53,9,30,43,53,60,32,27,31
2021-08-16,Oklahoma,3624989.0,4371800.0,2010197.0,91.61,50.8,110.48,1503,1436,57,15,33,43,61,57,52,26,17
2021-08-17,Pennsylvania,14995134.0,16958855.0,8657366.0,117.13,67.63,132.47,1516,1242,20,10,12,21,32,44,37,26,11
2021-08-17,South Carolina,4602813.0,5896135.0,2545078.0,89.4,49.43,114.52,1748,1699,18,17,37,38,53,46,46,20,28
2021-08-17,North Carolina,10071589.0,12648490.0,5614570.0,96.03,53.53,120.6,2804,2676,38,22,36,48,82,64,63,40,32
2021-08-17,South Dakota,875952.0,1027815.0,483540.0,99.02,54.66,116.18,105,92,0,0,1,2,3,1,5,3,1
2021-08-17,Minnesota,6230251.0,6944820.0,3419520.0,110.47,60.63,123.14,557,459,9,5,7,9,12,11,8,15,5
2021-08-17,Missouri,5730302.0,6908775.0,3141452.0,93.37,51.19,112.57,2405,2176,56,10,24,34,39,63,51,34,35
2021-08-17,Florida,23738822.0,28233385.0,13209116.0,110.53,61.5,131.45,17197,16650,194,109,211,292,417,471,396,307,239
2021-08-17,Illinois,14180536.0,15935405.0,8167176.0,111.91,64.45,125.75,1947,1753,22,13,20,39,52,71,41,44,12
2021-08-17,Iowa,3223458.0,3708305.0,1736558.0,102.17,55.04,117.53,483,394,7,5,6,9,11,10,7,13,5
2021-08-17,Kansas,2807083.0,3403155.0,1620718.0,96.35,55.63,116.81,742,669,3,5,6,18,14,24,24,11,11
2021-08-17,California,46635211.0,52722945.0,26523722.0,118.03,67.13,133.43,8147,7664,118,82,140,157,192,202,118,114,84
2021-08-17,Nevada,3091757.0,3487330.0,1731241.0,100.38,56.21,113.22,1242,1219,6,7,15,11,30,32,21,13,22
2021-08-17,Texas,28806473.0,35488695.0,15914369.0,99.35,54.88,122.39,13025,12367,193,120,200,284,282,304,262,185,174
2021-08-17,Montana,993158.0,1169785.0,542268.0,92.92,50.74,109.45,218,207,1,0,5,1,10,9,14,8,2
2021-08-17,Wisconsin,6304683.0,6658295.0,3334077.0,108.28,57.26,114.36,777,731,2,7,8,17,21,24,22,27,3
2021-08-17,Arizona,7347251.0,8901590.0,4015261.0,100.94,55.16,122.3,1915,1542,27,12,21,31,39,47,30,22,17
2021-08-17,West Virginia,1497171.0,2142795.0,833962.0,83.54,46.53,119.57,453,415,13,3,6,8,17,19,9,8,4
2021-08-17,Tennessee,6018549.0,7187620.0,3231178.0,88.13,47.31,105.25,2597,2456,57,18,24,42,53,75,61,26,30
2021-08-17,Nebraska,2004577.0,2244160.0,1083853.0,103.63,56.03,116.01,304,280,2,0,3,4,9,7,7,6,2
2021-08-17,Ohio,11355869.0,13340785.0,5998237.0,97.15,51.31,114.13,1947,1554,18,18,25,29,68,61,49,32,25
2021-08-17,Alabama,3828166.0,5581220.0,2295863.0,78.08,46.82,113.83,2902,2758,41,21,35,60,79,77,71,43,45
2021-08-17,Maine,1703145.0,1971200.0,940414.0,126.7,69.96,146.64,106,89,1,0,0,0,0,2,4,2,1
2021-08-17,Kentucky,4366259.0,4925045.0,2444098.0,97.73,54.71,110.24,1740,1545,16,20,24,37,77,83,56,35,45
2021-08-17,Connecticut,4705268.0,5105825.0,2564239.0,131.97,71.92,143.21,399,347,3,8,6,7,11,5,10,10,3
2021-08-17,Idaho,1411173.0,1831140.0,761666.0,78.97,42.62,102.47,408,407,2,2,7,7,12,11,14,7,4
2021-08-17,New Mexico,2555140.0,2537125.0,1418742.0,121.86,67.66,121.0,371,356,12,6,6,10,12,13,3,6,4
2021-08-17,Oregon,4833979.0,5966315.0,2620087.0,114.61,62.12,141.46,967,867,9,6,11,13,17,36,28,13,10
2021-08-17,New Hampshire,1622109.0,1956610.0,896275.0,119.3,65.92,143.9,80,72,0,1,0,1,1,6,0,5,1
2021-08-17,Oklahoma,3631632.0,4391280.0,2013892.0,91.78,50.89,110.98,1566,1475,58,10,35,42,64,63,50,39,27
2021-08-17,Virginia,9973219.0,11235045.0,5447452.0,116.84,63.82,131.63,1237,1089,13,10,11,16,27,19,16,23,10
2021-08-17,North Dakota,678916.0,768360.0,357237.0,89.09,46.88,100.83,109,79,2,2,1,0,0,2,0,4,0
2021-08-17,Colorado,6645087.0,7415615.0,3572777.0,115.39,62.04,128.77,654,582,11,10,13,19,16,22,17,18,10
2021-08-17,Rhode Island,1361056.0,1595075.0,737115.0,128.48,69.58,150.57,115,105,3,1,1,3,1,4,2,1,1
2021-08-17,Delaware,1120565.0,1382945.0,609575.0,115.08,62.6,142.02,174,144,8,1,3,2,1,2,6,4,1
2021-08-17,New Jersey,10689164.0,12509705.0,6057182.0,120.34,68.19,140.84,924,801,5,5,12,23,24,24,28,9,4
2021-08-17,Mississippi,2323102.0,3148655.0,1308267.0,78.06,43.96,105.8,1773,1691,29,11,15,36,44,47,30,17,26
2021-08-17,Virgin Islands,90213.0,98400.0,48978.0,86.18,46.79,94.0,34,34,0,0,0,0,0,0,1,0,0
2021-08-17,Michigan,9986330.0,12344500.0,5423670.0,99.99,54.31,123.61,908,812,7,9,9,13,20,28,26,17,10
2021-08-17,Alaska,711778.0,885235.0,386600.0,97.3,52.85,121.01,125,121,3,1,2,0,7,1,2,2,1
2021-08-17,Utah,3092503.0,3518080.0,1725826.0,96.46,53.83,109.74,388,370,1,2,6,12,14,12,8,7,2
2021-08-17,Vermont,861492.0,960790.0,469165.0,138.06,75.19,153.98,25,25,0,1,0,0,3,1,1,0,0
2021-08-17,Arkansas,2638290.0,3374320.0,1537728.0,87.42,50.96,111.81,1411,1360,17,8,16,24,36,32,33,19,25
2021-08-17,Hawaii,1747329.0,2029120.0,1032025.0,123.41,72.89,143.31,335,311,2,3,6,8,14,9,14,6,2
2021-08-17,New York State,23672324.0,26036595.0,12734075.0,121.69,65.46,133.84,2387,1883,29,28,30,51,52,49,67,42,20
2021-08-17,Massachusetts,9304511.0,10193310.0,5110059.0,134.99,74.14,147.89,385,347,2,5,7,7,7,14,9,8,5
2021-08-17,Louisiana,3938931.0,4862970.0,2185399.0,84.73,47.01,104.61,2758,3061,61,34,43,57,77,83,66,45,40
2021-08-17,Washington,9237471.0,10004725.0,5018204.0,121.31,65.9,131.38,1433,1167,15,7,14,18,28,50,30,20,14
2021-08-17,Puerto Rico,4101529.0,4293790.0,2276402.0,128.43,71.28,134.45,474,400,11,5,2,5,3,3,2,6,7
2021-08-17,Maryland,7402041.0,9024730.0,4029717.0,122.44,66.65,149.28,794,614,7,6,9,14,12,21,13,11,5
2021-08-17,Wyoming,461651.0,550145.0,251766.0,79.77,43.5,95.06,128,120,0,0,3,3,7,5,5,5,1
2021-08-17,Georgia,9314971.0,12313595.0,5177490.0,87.73,48.76,115.98,5271,4803,79,50,64,99,129,115,85,60,49
2021-08-17,Indiana,6241412.0,7308830.0,3284740.0,92.71,48.79,108.56,1554,1303,13,12,21,34,37,45,40,25,13
2021-08-18,North Dakota,680169.0,769990.0,357979.0,89.25,46.98,101.04,114,89,1,0,2,0,3,5,4,3,0
2021-08-18,South Dakota,877662.0,1029915.0,484528.0,99.21,54.77,116.42,126,103,1,0,1,2,7,8,3,1,1
2021-08-18,Arkansas,2652240.0,3422170.0,1544867.0,87.89,51.19,113.4,1416,1347,20,8,20,22,33,40,35,28,26
2021-08-18,Kansas,2813453.0,3414525.0,1623873.0,96.57,55.74,117.2,783,716,3,9,13,20,19,23,27,13,6
2021-08-18,Missouri,5730667.0,6933265.0,3142070.0,93.37,51.2,112.97,2456,2205,59,15,22,39,48,48,53,26,30
2021-08-18,Virginia,9989460.0,11271985.0,5455652.0,117.03,63.92,132.06,1298,1156,11,15,18,18,30,44,31,19,10
2021-08-18,New Jersey,10703850.0,12555385.0,6064541.0,120.51,68.28,141.35,972,835,9,8,12,18,28,15,25,30,9
2021-08-18,Connecticut,4712472.0,5126195.0,2567931.0,132.18,72.03,143.78,392,345,4,1,4,2,6,3,7,7,3
2021-08-18,Oregon,4834026.0,5979865.0,2620315.0,114.61,62.13,141.78,915,832,9,9,10,12,10,26,23,5,16
2021-08-18,Virgin Islands,90759.0,98960.0,49193.0,86.7,46.99,94.54,35,35,0,0,0,0,0,0,0,0,1
2021-08-18,Massachusetts,9314110.0,10214800.0,5115413.0,135.13,74.22,148.2,395,350,3,7,10,5,12,12,14,14,2
2021-08-18,Indiana,6251823.0,7324560.0,3290112.0,92.86,48.87,108.8,1642,1423,14,11,28,28,42,50,44,27,8
2021-08-18,Puerto Rico,4101567.0,4307230.0,2276461.0,128.43,71.28,134.87,481,403,19,1,1,7,6,5,3,7,14
2021-08-18,Vermont,861855.0,967780.0,469406.0,138.12,75.23,155.1,28,28,0,0,0,0,2,1,0,1,1
2021-08-18,Mississippi,2335226.0,3167515.0,1315875.0,78.46,44.21,106.43,1769,1695,32,13,24,25,35,38,32,16,29
2021-08-18,Iowa,3228390.0,3740125.0,1739253.0,102.32,55.13,118.54,490,389,7,4,9,5,11,8,8,12,6
2021-08-18,Illinois,14201829.0,16018835.0,8178100.0,112.07,64.54,126.41,1994,1743,32,19,13,33,54,49,49,48,13
2021-08-18,Texas,28887326.0,35778825.0,15961307.0,99.63,55.05,123.39,13231,12639,216,123,197,256,328,332,226,144,166
2021-08-18,Wisconsin,6312584.0,6680125.0,3338492.0,108.42,57.34,114.73,821,788,2,6,10,14,24,32,20,17,11
2021-08-18,Pennsylvania,15017532.0,17047365.0,8670153.0,117.31,67.73,133.16,1602,1301,18,7,21,23,37,39,31,27,17
2021-08-18,Ohio,11375906.0,13405495.0,6009580.0,97.32,51.41,114.68,2072,1614,20,14,16,32,71,60,51,35,24
2021-08-18,Florida,23806424.0,28424665.0,13242261.0,110.84,61.66,132.34,17380,16853,195,128,231,299,447,439,330,293,258
2021-08-18,Michigan,9999143.0,12458850.0,5430165.0,100.12,54.37,124.75,939,845,11,9,12,16,22,21,24,17,9
2021-08-18,New Mexico,2559741.0,2554245.0,1421677.0,122.08,67.8,121.81,387,369,13,5,11,6,11,12,3,6,3
2021-08-18,Arizona,7359223.0,8925870.0,4021634.0,101.11,55.25,122.63,1974,1580,40,14,20,22,37,36,33,28,20
2021-08-18,South Carolina,4614130.0,5920805.0,2552394.0,89.62,49.57,115.0,1929,1861,21,16,35,46,59,58,41,31,25
2021-08-18,North Carolina,10096297.0,12668580.0,5630049.0,96.26,53.68,120.79,2965,2830,33,21,36,59,76,81,49,32,53
2021-08-18,Tennessee,6036973.0,7213610.0,3241346.0,88.4,47.46,105.63,2633,2487,63,10,33,48,62,61,41,29,37
2021-08-18,Montana,998009.0,1172395.0,545098.0,93.38,51.0,109.69,214,205,0,2,5,2,5,12,8,10,3
2021-08-18,Alaska,712734.0,887705.0,387173.0,97.43,52.93,121.35,124,119,3,1,4,5,0,2,3,3,0
2021-08-18,Nevada,3097258.0,3494890.0,1734034.0,100.56,56.3,113.46,1265,1229,7,15,24,25,31,26,18,14,21
2021-08-18,Maine,1705035.0,1973500.0,941519.0,126.84,70.04,146.81,109,94,3,3,1,0,2,3,3,1,0
2021-08-18,Hawaii,1747710.0,2037950.0,1032286.0,123.44,72.91,143.94,366,351,2,1,10,7,11,9,12,7,4
2021-08-18,Utah,3124993.0,3519230.0,1745572.0,97.47,54.45,109.77,396,370,1,9,10,11,6,11,12,5,2
2021-08-18,West Virginia,1498343.0,2144815.0,834629.0,83.61,46.57,119.68,476,435,13,2,5,11,11,18,13,6,3
2021-08-18,Georgia,9315548.0,12366795.0,5178477.0,87.74,48.77,116.48,5352,4845,98,31,70,94,153,130,88,53,65
2021-08-18,Colorado,6657464.0,7423735.0,3579439.0,115.61,62.16,128.91,700,599,9,7,17,14,18,20,16,15,3
2021-08-18,Rhode Island,1361536.0,1598045.0,738463.0,128.52,69.71,150.85,96,97,1,0,1,2,4,2,0,2,2
2021-08-18,Maryland,7416102.0,9033450.0,4036545.0,122.67,66.77,149.42,814,640,10,9,10,14,24,16,12,12,5
2021-08-18,Idaho,1414128.0,1841950.0,763636.0,79.13,42.73,103.07,418,415,4,3,5,7,4,15,12,7,3
2021-08-18,Kentucky,4377714.0,4936355.0,2450969.0,97.99,54.86,110.49,1790,1594,18,19,26,45,73,82,60,39,20
2021-08-18,Alabama,3838861.0,5631430.0,2302598.0,78.29,46.96,114.85,2914,2756,45,21,34,51,73,71,60,36,43
2021-08-18,Delaware,1122349.0,1395625.0,610487.0,115.26,62.69,143.32,186,161,4,2,4,5,5,10,6,6,4
2021-08-18,New Hampshire,1626150.0,1962010.0,898571.0,119.6,66.09,144.3,76,75,0,0,1,1,2,2,4,3,1
2021-08-18,Washington,9251438.0,10068805.0,5026327.0,121.49,66.01,132.23,1477,1190,20,8,15,21,26,19,21,13,17
2021-08-18,Nebraska,2004663.0,2249520.0,1083988.0,103.63,56.04,116.29,305,284,2,1,5,4,4,4,4,6,4
2021-08-18,Oklahoma,3642556.0,4443720.0,2019902.0,92.05,51.05,112.3,1586,1488,59,19,40,51,68,52,53,34,31
2021-08-18,Louisiana,3957850.0,4898850.0,2195877.0,85.14,47.24,105.38,2684,3041,68,24,32,56,83,101,64,37,34
2021-08-18,Wyoming,462805.0,552055.0,252624.0,79.97,43.65,95.39,126,119,2,1,1,5,4,5,3,6,1
2021-08-18,New York State,23720019.0,26193075.0,12761353.0,121.93,65.6,134.64,2413,1955,28,27,39,41,46,50,39,49,23
2021-08-18,California,46720908.0,53025935.0,26570424.0,118.24,67.25,134.2,8220,7752,119,82,139,166,199,179,137,109,87
2021-08-18,Minnesota,6240273.0,6988680.0,3425377.0,110.65,60.74,123.92,553,471,9,2,8,7,16,11,19,10,4
2021-08-19,Nebraska,2011896.0,2260470.0,1087698.0,104.01,56.23,116.86,316,297,1,2,5,4,4,11,5,7,4
2021-08-19,New York State,23775447.0,26345035.0,12793400.0,122.22,65.76,135.43,2414,1950,28,22,33,33,51,48,36,37,27
2021-08-19,Arizona,7361667.0,8995400.0,4023573.0,101.14,55.28,123.58,1963,1593,29,16,19,30,35,40,25,16,24
2021-08-19,Alabama,3857905.0,5688310.0,2312990.0,78.68,47.17,116.01,2941,2762,50,24,27,69,64,88,62,38,57
2021-08-19,Louisiana,3981091.0,4964640.0,2207598.0,85.64,47.49,106.79,2674,2968,67,34,47,56,74,91,60,35,34
2021-08-19,Vermont,862760.0,970050.0,469860.0,138.27,75.3,155.46,22,22,1,0,0,0,0,0,0,0,2
2021-08-19,Virginia,10004762.0,11316775.0,5463340.0,117.21,64.01,132.58,1321,1148,13,6,11,17,25,22,34,22,15
2021-08-19,Washington,9270975.0,10119215.0,5037448.0,121.75,66.15,132.89,1510,1206,17,11,11,16,29,31,23,12,9
2021-08-19,North Dakota,681318.0,773360.0,358690.0,89.4,47.07,101.48,115,92,2,3,2,1,2,3,2,5,0
2021-08-19,Illinois,14231724.0,16115265.0,8192972.0,112.31,64.66,127.17,1979,1737,33,9,34,41,45,52,47,42,15
2021-08-19,Pennsylvania,15051404.0,17176635.0,8689596.0,117.57,67.88,134.17,1608,1307,26,6,14,25,22,32,38,20,15
2021-08-19,Massachusetts,9327409.0,10252340.0,5122089.0,135.33,74.31,148.75,415,364,4,6,9,10,16,12,9,14,6
2021-08-19,Utah,3134432.0,3542740.0,1751726.0,97.77,54.64,110.5,406,383,1,8,15,11,9,7,12,4,1
2021-08-19,Indiana,6266180.0,7365350.0,3297049.0,93.08,48.97,109.4,1731,1506,18,21,28,25,57,58,51,44,10
2021-08-19,Colorado,6670461.0,7463125.0,3585714.0,115.83,62.27,129.6,699,608,7,14,12,28,29,18,12,17,2
2021-08-19,Mississippi,2335398.0,3214545.0,1316347.0,78.47,44.23,108.01,1818,1734,34,8,23,35,42,47,28,16,34
2021-08-19,Maryland,7432879.0,9086920.0,4045129.0,122.95,66.91,150.3,826,629,6,6,14,7,14,18,14,8,4
2021-08-19,Oregon,4863386.0,5993865.0,2638185.0,115.31,62.55,142.11,944,850,11,9,10,12,19,25,18,15,13
2021-08-19,Arkansas,2664313.0,3439480.0,1550501.0,88.29,51.38,113.97,1430,1370,23,9,17,26,60,41,32,23,22
2021-08-19,Connecticut,4721389.0,5145425.0,2572523.0,132.43,72.15,144.32,392,338,3,3,4,8,8,9,12,7,3
2021-08-19,New Hampshire,1628334.0,1973510.0,899913.0,119.76,66.18,145.14,86,81,0,0,0,0,3,4,3,1,2
2021-08-19,Delaware,1124885.0,1407585.0,611730.0,115.52,62.82,144.55,189,168,3,3,0,5,5,9,5,4,4
2021-08-19,New Jersey,10738167.0,12619155.0,6082154.0,120.9,68.48,142.07,991,840,7,7,13,17,28,21,18,27,11
2021-08-19,Kansas,2821944.0,3431835.0,1628030.0,96.86,55.88,117.8,777,730,2,5,11,14,21,19,11,9,5
2021-08-19,Kentucky,4391812.0,4970645.0,2459460.0,98.3,55.05,111.26,1869,1634,20,13,28,35,69,62,49,39,25
2021-08-19,Wyoming,464054.0,554855.0,253479.0,80.18,43.8,95.87,141,131,3,3,2,13,5,8,4,7,0
2021-08-19,Oklahoma,3656032.0,4459010.0,2026912.0,92.39,51.22,112.69,1565,1462,56,12,30,47,61,65,62,29,28
2021-08-19,New Mexico,2565472.0,2562265.0,1424770.0,122.35,67.95,122.2,409,399,10,5,6,5,7,11,13,4,6
2021-08-19,Rhode Island,1364565.0,1602225.0,741614.0,128.81,70.01,151.24,97,91,2,1,0,1,2,3,1,5,3
2021-08-19,Maine,1707899.0,1978850.0,943007.0,127.06,70.15,147.21,112,94,2,2,2,5,4,4,2,1,2
2021-08-19,Georgia,9436941.0,12523265.0,5250013.0,88.88,49.45,117.95,5639,5144,95,48,73,114,147,141,75,57,68
2021-08-19,California,46827191.0,53231305.0,26629017.0,118.51,67.39,134.72,8275,7807,125,66,128,161,171,196,120,120,84
2021-08-19,Texas,29006363.0,36139245.0,16022957.0,100.04,55.26,124.64,13460,12839,236,109,196,292,290,331,250,138,186
2021-08-19,Hawaii,1752421.0,2049080.0,1034943.0,123.77,73.1,144.72,373,339,2,1,7,9,8,9,12,6,2
2021-08-19,Ohio,11398472.0,13468045.0,6021144.0,97.51,51.51,115.22,2117,1647,22,12,15,31,75,48,39,37,18
2021-08-19,Tennessee,6059413.0,7258440.0,3253016.0,88.73,47.63,106.29,2688,2571,48,23,28,37,55,62,60,30,39
2021-08-19,Idaho,1418000.0,1848530.0,766109.0,79.35,42.87,103.44,424,408,4,0,2,10,3,8,9,2,6
2021-08-19,West Virginia,1499941.0,2153875.0,835516.0,83.7,46.62,120.18,484,438,13,4,1,6,16,11,9,10,5
2021-08-19,Iowa,3235353.0,3747175.0,1742845.0,102.54,55.24,118.77,506,403,7,5,5,10,8,18,12,17,9
2021-08-19,Alaska,714088.0,891155.0,387991.0,97.61,53.04,121.82,125,121,4,0,2,2,1,4,3,4,5
2021-08-19,South Dakota,879400.0,1036225.0,485560.0,99.41,54.89,117.13,124,105,1,0,0,3,7,1,2,5,1
2021-08-19,Missouri,5730840.0,6994655.0,3142636.0,93.38,51.2,113.97,2467,2195,59,16,26,30,49,71,45,35,38
2021-08-19,Florida,23892181.0,28614415.0,13283939.0,111.24,61.85,133.23,17215,16667,195,90,240,271,425,435,345,290,257
2021-08-19,Wisconsin,6324956.0,6706455.0,3345084.0,108.63,57.45,115.18,809,774,2,8,9,23,22,21,22,13,10
2021-08-19,Montana,998122.0,1178205.0,545209.0,93.39,51.01,110.24,206,197,0,4,4,1,9,5,5,7,5
2021-08-19,Virgin Islands,91166.0,99240.0,49366.0,87.09,47.16,94.8,33,33,0,0,0,0,0,0,0,0,1
2021-08-19,Nevada,3105565.0,3516430.0,1738136.0,100.82,56.43,114.16,1320,1221,7,6,14,22,30,27,17,19,21
2021-08-19,Minnesota,6251995.0,7058170.0,3431084.0,110.86,60.84,125.15,558,476,9,6,7,13,10,12,12,10,4
2021-08-19,North Carolina,10123499.0,12733630.0,5647253.0,96.52,53.84,121.41,3043,2886,37,26,31,48,69,84,72,29,33
2021-08-19,Puerto Rico,4113335.0,4316890.0,2284810.0,128.8,71.54,135.17,493,403,15,8,6,2,7,4,3,5,11
2021-08-19,Michigan,10015494.0,12515080.0,5437870.0,100.29,54.45,125.32,980,876,12,7,7,13,27,31,26,18,11
2021-08-19,South Carolina,4629625.0,5952345.0,2561776.0,89.92,49.76,115.61,1952,1891,20,21,33,38,53,38,51,31,29
2021-08-20,Alabama,3888601.0,5789070.0,2330695.0,79.31,47.53,118.07,2921,2710,50,23,43,33,77,73,77,29,41
2021-08-20,New Jersey,10760124.0,12741275.0,6093262.0,121.14,68.6,143.45,983,859,8,8,16,17,30,25,15,20,13
2021-08-20,Delaware,1127503.0,1419605.0,612975.0,115.79,62.95,145.79,189,176,4,3,4,0,4,5,1,2,0
2021-08-20,Wyoming,465379.0,562085.0,254304.0,80.41,43.94,97.12,149,142,2,3,3,1,5,6,2,7,1
2021-08-20,South Dakota,881654.0,1042485.0,486835.0,99.66,55.03,117.84,133,107,1,0,0,2,4,6,2,5,0
2021-08-20,Tennessee,6082763.0,7423850.0,3264924.0,89.07,47.81,108.71,2779,2641,43,23,35,36,68,51,64,29,44
2021-08-20,North Carolina,10151801.0,12855860.0,5664872.0,96.79,54.01,122.58,3115,2959,35,15,35,47,63,78,62,38,31
2021-08-20,Maryland,7447478.0,9134430.0,4052379.0,123.19,67.03,151.09,835,628,9,4,9,10,25,18,9,10,4
2021-08-20,Illinois,14262579.0,16310415.0,8208367.0,112.55,64.78,128.71,2011,1784,27,18,19,34,44,49,55,38,23
2021-08-20,Washington,9291972.0,10201065.0,5048978.0,122.02,66.3,133.96,1523,1249,20,8,18,29,24,27,27,16,14
2021-08-20,Mississippi,2366109.0,3293675.0,1334129.0,79.5,44.83,110.67,1796,1730,36,13,11,29,30,43,32,12,40
2021-08-20,Michigan,10029672.0,12567410.0,5444577.0,100.43,54.52,125.84,1005,908,9,5,11,19,31,21,32,21,8
2021-08-20,Ohio,11420068.0,13579095.0,6032202.0,97.7,51.61,116.17,2136,1708,20,23,27,33,63,57,45,22,19
2021-08-20,Maine,1710766.0,1993450.0,944619.0,127.27,70.27,148.3,115,93,1,1,1,0,2,5,0,2,2
2021-08-20,Oklahoma,3670482.0,4503390.0,2034578.0,92.76,51.42,113.81,1599,1475,66,15,30,43,51,68,60,40,30
2021-08-20,Vermont,863883.0,971220.0,470426.0,138.45,75.39,155.65,28,26,0,0,0,0,2,0,2,1,0
2021-08-20,Wisconsin,6337830.0,6789765.0,3351730.0,108.85,57.57,116.61,821,778,4,1,8,17,29,27,21,12,6
2021-08-20,Missouri,5780949.0,7069425.0,3163764.0,94.19,51.55,115.19,2455,2197,53,16,18,34,56,56,45,27,31
2021-08-20,Louisiana,4004783.0,5046360.0,2219106.0,86.15,47.74,108.55,2686,2957,70,19,45,68,72,71,51,32,45
2021-08-20,Utah,3147647.0,3598340.0,1760039.0,98.18,54.9,112.24,403,377,1,8,8,11,4,8,8,10,3
2021-08-20,Minnesota,6264772.0,7124500.0,3437130.0,111.08,60.95,126.33,594,514,8,3,12,8,12,13,19,14,3
2021-08-20,Connecticut,4731197.0,5182915.0,2577586.0,132.7,72.3,145.37,391,352,4,3,7,6,8,4,10,15,3
2021-08-20,New Hampshire,1630207.0,1981650.0,901100.0,119.89,66.27,145.74,94,89,0,0,1,6,1,2,2,1,0
2021-08-20,Indiana,6279873.0,7435850.0,3304041.0,93.28,49.08,110.45,1773,1532,24,10,20,28,58,45,47,42,17
2021-08-20,Arizona,7395732.0,9065880.0,4040296.0,101.61,55.51,124.55,1989,1626,29,18,19,37,38,42,31,19,21
2021-08-20,Pennsylvania,15083467.0,17274885.0,8707834.0,117.82,68.02,134.94,1650,1378,26,6,22,24,32,24,24,26,48
2021-08-20,Nevada,3114923.0,3562290.0,1742907.0,101.13,56.59,115.65,1243,1234,6,7,10,28,25,27,26,11,15
2021-08-20,South Carolina,4644852.0,6026235.0,2570543.0,90.21,49.93,117.04,1954,1882,18,21,27,36,39,49,55,27,22
2021-08-20,New York State,23832523.0,26544205.0,12825886.0,122.51,65.93,136.45,2253,1839,27,21,31,39,54,45,39,50,20
2021-08-20,West Virginia,1501589.0,2194175.0,836429.0,83.79,46.67,122.43,502,459,15,0,2,7,16,15,14,6,2
2021-08-20,Massachusetts,9340836.0,10294740.0,5128892.0,135.52,74.41,149.36,429,375,1,5,9,11,19,13,14,22,1
2021-08-20,Oregon,4874161.0,6021365.0,2644163.0,115.56,62.69,142.76,958,865,10,2,9,15,24,30,22,18,15
2021-08-20,Iowa,3242289.0,3765845.0,1746200.0,102.76,55.35,119.36,522,410,8,9,8,10,16,22,13,17,3
2021-08-20,Virgin Islands,91778.0,99240.0,49723.0,87.67,47.5,94.8,33,33,0,0,0,0,0,0,0,0,1
2021-08-20,Georgia,9437851.0,12665475.0,5251501.0,88.89,49.46,119.29,5728,5223,85,36,83,102,131,128,82,52,81
2021-08-20,California,46934449.0,53543575.0,26684764.0,118.78,67.54,135.51,8329,7829,120,63,113,154,190,199,149,99,76
